Time (ms)	Distance 1 (um)	Distance 2 (um)	Force Channel 1 (pN)	Force Channel 2 (pN)	Force Channel 3 (pN)	Force Channel 4 (pN)	Force Channel 5 (pN)	Force Channel 6 (pN)	Force Channel 1 STDEV (pN)	Force Channel 2 STDEV (pN)	Force Channel 3 STDEV (pN)	Force Channel 4 STDEV (pN)	Force Channel 5 STDEV (pN)	Force Channel 6 STDEV (pN)	Force Trap 1 (pN)	Force Trap 2 (pN)	Force Trap 3 (pN)	Force Trap 1 STDEV (pN)	Force Trap 2 STDEV (pN)	Force Trap 3 STDEV (pN)	Bead 1 X position (um)	Bead 1 Y position (um)	Bead 2 X position (um)	Bead 2 Y position (um)	Bead 3 X position (um)	Bead 3 Y position (um)	Bead 4 X position (um)	Bead 4 Y position (um)
5919.00000000	2.25305289	0.00000000	-4.63007758	0.69913009	5.66256872	-0.38896329	-1.69622782	-2.22052355	1.28875983	1.47911892	1.28979058	1.37753318	0.00033795	0.00041240	4.68256353	5.67591199	2.79426442	1.29330868	1.29021658	0.00038664	6.18605451	5.64997491	11.66826979	5.74581112	0.00000000	0.00000000	0.00000000	0.00000000
5924.00000000	2.25281501	0.00000000	-4.81017465	0.21180900	5.91846141	-0.34263224	-1.69636695	-2.22063636	1.47544705	1.36619129	1.34059763	1.59191214	0.00046996	0.00060744	4.81483574	5.92837096	2.79443852	1.47524343	1.34151547	0.00056071	6.18439450	5.65230487	11.66638475	5.74740136	0.00000000	0.00000000	0.00000000	0.00000000
5929.00000000	2.25409540	0.00000000	-4.89381624	0.66686592	5.86612498	-0.21015039	-1.69638194	-2.22065552	1.20721215	1.56879492	1.35106522	1.42425167	0.00036544	0.00050618	4.93904318	5.86988803	2.79446285	1.21476741	1.35116156	0.00045936	6.18451762	5.65067906	11.66775407	5.74773720	0.00000000	0.00000000	0.00000000	0.00000000
5934.00000000	2.25343509	0.00000000	-4.87020644	0.60404404	6.02949322	-0.50477872	-1.69614173	-2.22046364	1.28028670	1.42801432	1.41344736	1.58251895	0.00036512	0.00053999	4.90752279	6.05058593	2.79416455	1.28265171	1.41469393	0.00048298	6.18517355	5.65014043	11.66777733	5.74561893	0.00000000	0.00000000	0.00000000	0.00000000
5939.00000000	2.25471183	0.00000000	-5.04799249	0.00414358	5.82083464	-0.50049968	-1.69650774	-2.22076718	1.44996381	1.47392887	1.29249020	1.32433646	0.00048662	0.00062529	5.04799419	5.84231255	2.79462795	1.44996382	1.29272678	0.00057807	6.18540747	5.64826634	11.66926155	5.74526257	0.00000000	0.00000000	0.00000000	0.00000000
5944.00000000	2.25208787	0.00000000	-4.98505546	0.42173563	6.01863093	0.01340803	-1.69632060	-2.22053200	1.43818269	1.25965607	1.19071077	1.36668943	0.00036253	0.00051098	5.00286306	6.01864586	2.79432746	1.43699228	1.19071171	0.00046186	6.18514961	5.64585020	11.66628353	5.74811680	0.00000000	0.00000000	0.00000000	0.00000000
5949.00000000	2.25557287	0.00000000	-5.26237169	0.43503969	6.16137759	-0.44979224	-1.69622476	-2.22049385	1.29155824	1.40145042	1.19847336	1.43215064	0.00040977	0.00046573	5.28032341	6.17777362	2.79423896	1.29233568	1.19983208	0.00044593	6.18407850	5.64847461	11.66881013	5.74454098	0.00000000	0.00000000	0.00000000	0.00000000
5954.00000000	2.25176766	0.00000000	-5.04105723	1.05763375	5.82716880	-0.55274869	-1.69653684	-2.22083672	1.48145134	1.46646466	1.22151598	1.56721331	0.00048552	0.00063423	5.15081034	5.85332617	2.79470087	1.48082254	1.22502996	0.00058385	6.18595738	5.65207916	11.66687038	5.74887533	0.00000000	0.00000000	0.00000000	0.00000000
5959.00000000	2.25171709	0.00000000	-4.82339003	0.59511754	5.50530349	-0.18407173	-1.69623884	-2.22042983	1.28879910	1.36354116	1.27894866	1.50839024	0.00031140	0.00040631	4.85996464	5.50837988	2.79419663	1.28995182	1.27922782	0.00037414	6.18686092	5.64968661	11.66772398	5.74644585	0.00000000	0.00000000	0.00000000	0.00000000
5964.00000000	2.25604243	0.00000000	-5.34164305	0.47598476	6.27689241	-0.62837355	-1.69629764	-2.22065784	1.34655667	1.36350019	1.16645893	1.23589731	0.00045460	0.00051362	5.36280822	6.30826693	2.79441352	1.34669098	1.16716822	0.00049270	6.18629253	5.64984085	11.67145575	5.74805525	0.00000000	0.00000000	0.00000000	0.00000000
5969.00000000	2.25622908	0.00000000	-5.19601095	0.44847897	6.10783714	-0.19987321	-1.69642528	-2.22072775	1.43535026	1.54260137	1.32785667	1.28811223	0.00042919	0.00056635	5.21532963	6.11110659	2.79454656	1.43617274	1.32781479	0.00052003	6.18475496	5.65007819	11.67012473	5.74717565	0.00000000	0.00000000	0.00000000	0.00000000
5974.00000000	2.25704179	0.00000000	-5.70777666	0.70549497	6.72217783	-0.07901996	-1.69623341	-2.22036069	1.34593415	1.52188889	1.38812645	1.28000903	0.00035442	0.00050006	5.75121184	6.72264226	2.79413839	1.34875198	1.38811209	0.00045188	6.18536301	5.64555061	11.67149542	5.74544451	0.00000000	0.00000000	0.00000000	0.00000000
5979.00000000	2.25780212	0.00000000	-5.36359791	0.70505435	6.25707962	-0.87728695	-1.69636147	-2.22066701	1.48593756	1.35438627	1.40193523	1.25211062	0.00043423	0.00056725	5.40973976	6.31828124	2.79445956	1.48380040	1.39919843	0.00052219	6.18459764	5.64872392	11.67152825	5.74652314	0.00000000	0.00000000	0.00000000	0.00000000
5984.00000000	2.25587117	0.00000000	-5.04691474	0.37549443	6.51383426	-0.73800384	-1.69632268	-2.22061752	1.30949571	1.31616863	1.39197224	1.25803800	0.00035280	0.00041750	5.06086401	6.55550810	2.79439668	1.30953254	1.39035551	0.00039489	6.18790056	5.65041949	11.67294818	5.74547255	0.00000000	0.00000000	0.00000000	0.00000000
5989.00000000	2.25910683	0.00000000	-5.39024969	0.64204358	6.51305042	-0.33755484	-1.69626991	-2.22043913	1.36305803	1.52661252	1.45886290	1.40805445	0.00036906	0.00047383	5.42835257	6.52179186	2.79422289	1.36548114	1.45872915	0.00043815	6.18484592	5.64930427	11.67307130	5.74767154	0.00000000	0.00000000	0.00000000	0.00000000
5994.00000000	2.25927877	0.00000000	-4.65007056	0.49663259	5.67894483	-0.16620605	-1.69638525	-2.22067066	1.40601432	1.34261609	1.34665953	1.33939706	0.00035619	0.00045193	4.67651581	5.68137649	2.79447689	1.40531527	1.34665333	0.00041920	6.18591840	5.65159764	11.67435854	5.74754705	0.00000000	0.00000000	0.00000000	0.00000000
5999.00000000	2.25835401	0.00000000	-4.92125606	0.85427657	6.36415833	-0.59606818	-1.69633915	-2.22059679	1.44624708	1.48911628	1.31000209	1.41513007	0.00034542	0.00047904	4.99485232	6.39201131	2.79439020	1.44751910	1.31095261	0.00043460	6.18586094	5.64936891	11.67336267	5.74608813	0.00000000	0.00000000	0.00000000	0.00000000
6004.00000000	2.26157950	0.00000000	-4.87906649	0.46633347	6.44349411	-0.30436370	-1.69631218	-2.22062126	1.54162921	1.30023547	1.41534992	1.46404168	0.00029554	0.00039675	4.90130153	6.45067854	2.79439328	1.53961376	1.41546018	0.00036276	6.18430216	5.64864047	11.67500284	5.74688223	0.00000000	0.00000000	0.00000000	0.00000000
6009.00000000	2.26112729	0.00000000	-4.89066146	0.62459787	6.32030898	-0.46153980	-1.69631026	-2.22063881	1.34753379	1.34066001	1.50621923	1.32307933	0.00033486	0.00042857	4.93038458	6.33713852	2.79440606	1.34742375	1.50530658	0.00039662	6.18528572	5.65011615	11.67556780	5.74645680	0.00000000	0.00000000	0.00000000	0.00000000
6014.00000000	2.26097969	0.00000000	-4.87198211	0.73129083	6.42050898	-0.67923314	-1.69635129	-2.22065548	1.35767115	1.48977311	1.29899568	1.45477772	0.00034359	0.00044501	4.92656026	6.45633744	2.79444422	1.36072006	1.30082197	0.00041057	6.18584042	5.64873076	11.67594399	5.74681657	0.00000000	0.00000000	0.00000000	0.00000000
6019.00000000	2.25927413	0.00000000	-5.00983917	0.66936038	6.27550774	-0.59180455	-1.69629247	-2.22056197	1.52089292	1.54598782	1.28386949	1.29480205	0.00031325	0.00042251	5.05435770	6.30335070	2.79433420	1.52133661	1.28396626	0.00038586	6.18650662	5.65083911	11.67491940	5.74807918	0.00000000	0.00000000	0.00000000	0.00000000
6024.00000000	2.26039678	0.00000000	-4.82964195	0.64918143	6.10901498	-0.22017979	-1.69624989	-2.22056163	1.32880684	1.47476022	1.59677163	1.48612627	0.00034945	0.00041846	4.87307684	6.11298153	2.79430808	1.33153653	1.59663305	0.00039444	6.18653192	5.64818221	11.67600692	5.74878573	0.00000000	0.00000000	0.00000000	0.00000000
6029.00000000	2.25947787	0.00000000	-5.02904739	0.46054957	6.61791303	-0.28175988	-1.69638760	-2.22057357	1.60109189	1.50890838	1.09369396	1.48423426	0.00034941	0.00044666	5.05009144	6.62390833	2.79440116	1.60034712	1.09452644	0.00041349	6.18674806	5.65068966	11.67535167	5.74865783	0.00000000	0.00000000	0.00000000	0.00000000
6034.00000000	2.26359490	0.00000000	-5.08047049	0.09158954	6.30396556	-0.48414381	-1.69624699	-2.22046198	1.26842864	1.53465595	1.30987445	1.53253949	0.00034668	0.00044079	5.08129600	6.32252932	2.79422713	1.26852421	1.31129029	0.00040864	6.18574946	5.65039863	11.67848428	5.74760519	0.00000000	0.00000000	0.00000000	0.00000000
6039.00000000	2.26444626	0.00000000	-5.40860190	0.73306682	6.81484619	-0.51014211	-1.69637151	-2.22071750	1.48210887	1.24942570	1.27944571	1.35249713	0.00037626	0.00045712	5.45805473	6.83391349	2.79450578	1.47823593	1.27986434	0.00042910	6.18611333	5.65041710	11.67975237	5.74459707	0.00000000	0.00000000	0.00000000	0.00000000
6044.00000000	2.26306879	0.00000000	-5.23974757	0.60800751	6.68824551	-0.32384260	-1.69638806	-2.22070645	1.43487901	1.55935248	1.46568860	1.30335539	0.00031034	0.00042026	5.27490548	6.69608110	2.79450704	1.43660344	1.46532989	0.00038344	6.18710031	5.64810663	11.67931325	5.74506901	0.00000000	0.00000000	0.00000000	0.00000000
6049.00000000	2.26189976	0.00000000	-5.07589642	0.56760027	6.53600969	-0.05699354	-1.69623594	-2.22042742	1.45890231	1.53034953	1.20539444	1.19133966	0.00030622	0.00036536	5.10753312	6.53625817	2.79419296	1.45980600	1.20539338	0.00034475	6.18695941	5.64995371	11.67802875	5.74545477	0.00000000	0.00000000	0.00000000	0.00000000
6054.00000000	2.26431910	0.00000000	-5.69852212	0.54546020	6.90747789	-0.42940241	-1.69647230	-2.22073344	1.41908802	1.44707940	1.28138612	1.26581057	0.00036557	0.00044409	5.72456821	6.92081189	2.79457963	1.41934464	1.28132652	0.00041688	6.18580759	5.64809295	11.67918330	5.74990540	0.00000000	0.00000000	0.00000000	0.00000000
6059.00000000	2.26449521	0.00000000	-5.57360062	0.52161718	6.90348164	-0.25036395	-1.69631748	-2.22053217	1.36190103	1.59949985	1.36134208	1.22823670	0.00031926	0.00041590	5.59795573	6.90802004	2.79432570	1.36414209	1.36117578	0.00038313	6.18580691	5.65077448	11.67943090	5.74861679	0.00000000	0.00000000	0.00000000	0.00000000
6064.00000000	2.26106877	0.00000000	-5.53480477	0.45935827	6.20815888	-0.34536097	-1.69626582	-2.22051099	1.53662683	1.37972672	1.48018859	1.37605993	0.00031176	0.00040621	5.55383416	6.21775771	2.79427751	1.53560794	1.47987860	0.00037419	6.18752984	5.65045130	11.67772233	5.74854702	0.00000000	0.00000000	0.00000000	0.00000000
6069.00000000	2.26616807	0.00000000	-5.47457232	0.59451585	7.05126392	-0.36904288	-1.69648342	-2.22076704	1.33432792	1.51408431	1.41761887	1.43614806	0.00031408	0.00043666	5.50675868	7.06091464	2.79461308	1.33656235	1.41766981	0.00039593	6.18597038	5.65057886	11.68132551	5.74510663	0.00000000	0.00000000	0.00000000	0.00000000
6074.00000000	2.26472069	0.00000000	-5.48003191	0.80117182	6.74537411	0.04835893	-1.69626976	-2.22046361	1.30993670	1.44073845	1.43010094	1.37923252	0.00031209	0.00039716	5.53828728	6.74554745	2.79424225	1.31280746	1.43009837	0.00036810	6.18640334	5.65080525	11.68027903	5.74716608	0.00000000	0.00000000	0.00000000	0.00000000
6079.00000000	2.26450876	0.00000000	-5.44391653	0.26759924	6.80234780	-0.06356624	-1.69625992	-2.22055456	1.33526225	1.44271297	1.52853893	1.30424448	0.00029430	0.00037483	5.45048957	6.80264480	2.79430855	1.33553165	1.52852078	0.00034734	6.18675764	5.64971295	11.68041309	5.74654434	0.00000000	0.00000000	0.00000000	0.00000000
6084.00000000	2.26291068	0.00000000	-5.59553679	0.34635166	6.68720792	-0.31497663	-1.69647791	-2.22075679	1.38715363	1.40233434	1.32759724	1.47704420	0.00031770	0.00043243	5.60624576	6.69462172	2.79460158	1.38721188	1.32794664	0.00039406	6.18760098	5.65235070	11.67965524	5.74934385	0.00000000	0.00000000	0.00000000	0.00000000
6089.00000000	2.26851696	0.00000000	-5.60090701	-0.03882249	6.62878269	-0.19639640	-1.69626739	-2.22044614	1.46532454	1.55816212	1.20742381	1.25438424	0.00029723	0.00038636	5.60104155	6.63169146	2.79422693	1.46532914	1.20746580	0.00035612	6.18487260	5.65102310	11.68254982	5.74711615	0.00000000	0.00000000	0.00000000	0.00000000
6094.00000000	2.26626768	0.00000000	-5.45700475	0.23002572	6.50106858	-0.19942545	-1.69629173	-2.22051473	1.33379395	1.50113866	1.40870933	1.30744297	0.00029592	0.00042103	5.46185066	6.50412663	2.79429621	1.33410935	1.40861754	0.00037975	6.18733901	5.64984598	11.68280153	5.74392130	0.00000000	0.00000000	0.00000000	0.00000000
6099.00000000	2.26593396	0.00000000	-5.64166630	0.34213089	7.19144491	-0.46629751	-1.69640849	-2.22070651	1.54618288	1.63155929	1.31651625	1.35284390	0.00029757	0.00040475	5.65203080	7.20654656	2.79451949	1.54650432	1.31667043	0.00036890	6.18581101	5.64747430	11.68083168	5.74766401	0.00000000	0.00000000	0.00000000	0.00000000
6104.00000000	2.26822247	0.00000000	-5.28080377	1.27168596	6.69734008	-0.40553584	-1.69625908	-2.22059406	1.12870409	1.32865615	1.32802176	1.52585178	0.00027634	0.00037062	5.43176524	6.70960680	2.79433943	1.14057229	1.32879805	0.00033894	6.18501555	5.65122214	11.68244723	5.74447053	0.00000000	0.00000000	0.00000000	0.00000000
6109.00000000	2.26941993	0.00000000	-5.79366316	0.32060410	6.68818126	-0.71430696	-1.69638201	-2.22073862	1.18995844	1.52056775	1.33071748	1.31495067	0.00032336	0.00037586	5.80252702	6.72621759	2.79452893	1.19110739	1.33054070	0.00035741	6.18669334	5.65131413	11.68532129	5.74464289	0.00000000	0.00000000	0.00000000	0.00000000
6114.00000000	2.26910723	0.00000000	-5.69934592	0.53347693	6.74387590	-0.31996396	-1.69642234	-2.22071883	1.48553329	1.56791315	1.37479713	1.34059684	0.00034272	0.00045899	5.72425903	6.75146200	2.79453768	1.48626845	1.37472127	0.00041990	6.18683219	5.64791272	11.68499982	5.74956409	0.00000000	0.00000000	0.00000000	0.00000000
6119.00000000	2.26991927	0.00000000	-6.24279295	-0.01661726	6.98628670	-0.32268446	-1.69631809	-2.22051646	1.60738340	1.39007339	1.24169399	1.34326294	0.00029379	0.00039600	6.24281507	6.99373484	2.79431358	1.60738196	1.24191904	0.00036171	6.18511404	5.64707588	11.68410792	5.74796359	0.00000000	0.00000000	0.00000000	0.00000000
6124.00000000	2.26775715	0.00000000	-5.61181641	0.59512380	7.06740509	-0.38684312	-1.69644261	-2.22074553	1.39771170	1.42685485	1.24084903	1.55699881	0.00035824	0.00048035	5.64328413	7.07798434	2.79457121	1.39803914	1.24191326	0.00043932	6.18676721	5.64759331	11.68364966	5.74565996	0.00000000	0.00000000	0.00000000	0.00000000
6129.00000000	2.26627528	0.00000000	-5.98508438	0.22978665	7.07027962	-0.15867364	-1.69629448	-2.22055286	1.30577218	1.61102953	1.41624872	1.54448762	0.00031761	0.00040960	5.98949388	7.07205990	2.79432818	1.30627390	1.41631620	0.00037831	6.18729250	5.64825505	11.68271671	5.74497462	0.00000000	0.00000000	0.00000000	0.00000000
6134.00000000	2.26892651	0.00000000	-5.46440736	0.52260546	7.10034845	-0.21259459	-1.69623663	-2.22048317	1.27333174	1.46735448	1.33879963	1.50019346	0.00032217	0.00040398	5.48934097	7.10353043	2.79423768	1.27522289	1.33895290	0.00037591	6.18743682	5.65048413	11.68552375	5.74657239	0.00000000	0.00000000	0.00000000	0.00000000
6139.00000000	2.26861499	0.00000000	-6.20667548	0.61826514	6.89662348	-0.71850936	-1.69639879	-2.22072455	1.30345481	1.34744962	1.30247477	1.53562130	0.00037456	0.00046300	6.23739307	6.93395061	2.79452794	1.30389429	1.30519939	0.00043252	6.18835403	5.64980836	11.68612154	5.74634462	0.00000000	0.00000000	0.00000000	0.00000000
6144.00000000	2.27037821	0.00000000	-6.31362273	0.46751028	7.47762769	-0.75822401	-1.69630377	-2.22056049	1.39192106	1.40256240	1.50605055	1.29943969	0.00031956	0.00040159	6.33090814	7.51597097	2.79433988	1.39197931	1.50409080	0.00037346	6.18641291	5.64867228	11.68587942	5.74881514	0.00000000	0.00000000	0.00000000	0.00000000
6149.00000000	2.27050001	0.00000000	-5.78637879	0.64774966	7.25757393	-0.50222793	-1.69636651	-2.22062448	1.40046493	1.59643886	1.42622533	1.32746300	0.00030717	0.00039438	5.82252172	7.27493040	2.79442881	1.40305767	1.42577087	0.00036468	6.18752916	5.64694695	11.68714340	5.74565654	0.00000000	0.00000000	0.00000000	0.00000000
6154.00000000	2.26911317	0.00000000	-5.90988704	0.11864466	6.76607614	-0.38867362	-1.69632363	-2.22059032	1.45142393	1.28268091	1.35283180	1.52164668	0.00033848	0.00042270	5.91107785	6.77723052	2.79437564	1.45135990	1.35342155	0.00039376	6.18946960	5.64859875	11.68774667	5.74448900	0.00000000	0.00000000	0.00000000	0.00000000
6159.00000000	2.27090822	0.00000000	-5.97059007	0.54867139	7.23430966	-0.20745810	-1.69632018	-2.22058019	1.55257956	1.52515856	1.62764574	1.44511781	0.00030993	0.00039695	5.99574733	7.23728368	2.79436549	1.55235195	1.62750416	0.00036729	6.18817004	5.64766410	11.68820630	5.74560525	0.00000000	0.00000000	0.00000000	0.00000000
6164.00000000	2.27436055	0.00000000	-5.79343492	0.51859051	7.14949965	-0.66226506	-1.69638127	-2.22066948	1.36316230	1.42525390	1.23686677	1.33252042	0.00033148	0.00041049	5.81659903	7.18010726	2.79447354	1.36366702	1.23771172	0.00038327	6.18554290	5.65096120	11.68911462	5.74414564	0.00000000	0.00000000	0.00000000	0.00000000
6169.00000000	2.26933696	0.00000000	-5.82297388	0.60034200	6.92988723	-0.61516560	-1.69633312	-2.22064021	1.40282098	1.42709376	1.38738422	1.31711290	0.00038830	0.00046838	5.85383937	6.95713775	2.79442105	1.40307845	1.38684862	0.00044057	6.18877057	5.64810766	11.68726241	5.74451567	0.00000000	0.00000000	0.00000000	0.00000000
6174.00000000	2.27242934	0.00000000	-5.61800857	0.27247274	6.74160425	-0.44902309	-1.69628386	-2.22065408	1.40872026	1.31925630	1.33299879	1.37285371	0.00031523	0.00041336	5.62461214	6.75654124	2.79440217	1.40851696	1.33317744	0.00038016	6.18774530	5.64926015	11.68934170	5.74499788	0.00000000	0.00000000	0.00000000	0.00000000
6179.00000000	2.27226488	0.00000000	-6.35276264	0.45052370	7.20718271	-0.64664119	-1.69632757	-2.22050521	1.34435264	1.54789527	1.38544674	1.25219140	0.00035805	0.00042166	6.36871767	7.23613345	2.79431040	1.34544786	1.38443341	0.00039940	6.18796006	5.64901837	11.68939778	5.74442197	0.00000000	0.00000000	0.00000000	0.00000000
6184.00000000	2.27455008	0.00000000	-6.83066411	0.57495338	7.33725901	-0.23780489	-1.69639394	-2.22064199	1.39420833	1.35515395	1.29532624	1.25039975	0.00035729	0.00047276	6.85481901	7.34111170	2.79445939	1.39393740	1.29527991	0.00043380	6.18646079	5.65020507	11.69017615	5.74606351	0.00000000	0.00000000	0.00000000	0.00000000
6189.00000000	2.27276616	0.00000000	-5.85537125	0.50378768	7.41596822	-0.45771084	-1.69628928	-2.22061339	1.25524408	1.56719065	1.09993744	1.41517131	0.00032203	0.00039916	5.87700387	7.43007967	2.79437312	1.25781853	1.10130428	0.00037260	6.18781506	5.65066367	11.68981501	5.74248974	0.00000000	0.00000000	0.00000000	0.00000000
6194.00000000	2.27203248	0.00000000	-5.64255703	0.81775930	7.44523230	-0.95082855	-1.69626312	-2.22060057	1.29152271	1.47649963	1.41963795	1.35095740	0.00033531	0.00045074	5.70150683	7.50570176	2.79434706	1.29559410	1.41856202	0.00041199	6.18794775	5.65082064	11.68913240	5.74740684	0.00000000	0.00000000	0.00000000	0.00000000
6199.00000000	2.27612435	0.00000000	-5.90061159	0.98082260	7.16250033	-0.50469003	-1.69645710	-2.22081398	1.31722973	1.39788727	1.27034674	1.52828004	0.00041340	0.00044688	5.98157421	7.18025926	2.79463440	1.31946291	1.27174965	0.00043484	6.18734996	5.64970918	11.69264393	5.74533166	0.00000000	0.00000000	0.00000000	0.00000000
6204.00000000	2.27378459	0.00000000	-5.87160473	0.39557764	7.21718098	-0.66162757	-1.69625543	-2.22055072	1.26982284	1.29106865	1.45563887	1.38934512	0.00034659	0.00043053	5.88491493	7.24744454	2.79430277	1.26991963	1.45509886	0.00040164	6.18854965	5.64873315	11.69144834	5.74747934	0.00000000	0.00000000	0.00000000	0.00000000
6209.00000000	2.27617529	0.00000000	-6.29197619	0.74531072	7.38916558	-0.20949966	-1.69635384	-2.22059915	1.64072708	1.70542160	1.39535442	1.20981362	0.00036580	0.00049777	6.33596500	7.39213488	2.79440100	1.64163967	1.39521529	0.00045362	6.18856812	5.64692438	11.69383541	5.74691574	0.00000000	0.00000000	0.00000000	0.00000000
6214.00000000	2.27525770	0.00000000	-5.96172752	0.81146761	7.18921061	-0.51702899	-1.69644493	-2.22075840	1.54013255	1.25032319	1.42006586	1.43358345	0.00041656	0.00049775	6.01669966	7.20777831	2.79458284	1.53534956	1.42013575	0.00046947	6.18854418	5.65029125	11.69293804	5.74781312	0.00000000	0.00000000	0.00000000	0.00000000
6219.00000000	2.27506680	0.00000000	-6.09883645	0.68066771	7.31616322	-0.46700469	-1.69623910	-2.22050052	1.27553216	1.44749402	1.33898786	1.60881952	0.00035880	0.00046690	6.13670225	7.33105297	2.79425297	1.27778837	1.34019262	0.00043024	6.18841559	5.64956418	11.69266445	5.74445890	0.00000000	0.00000000	0.00000000	0.00000000
6224.00000000	2.27698039	0.00000000	-6.09428470	0.32361142	6.98717849	-0.46308627	-1.69640120	-2.22063484	1.25286070	1.48345678	1.26246609	1.32382621	0.00039397	0.00046713	6.10287067	7.00250756	2.79445811	1.25356855	1.26274093	0.00044158	6.18795459	5.64884019	11.69405702	5.74717155	0.00000000	0.00000000	0.00000000	0.00000000
